"Date/Time (PST)","Battery Voltage  (v) ","Relative Humidity  (%) ","Temperature  (deg F) ","Wind Direction  (deg.) ","Wind Speed Average  (mph) ","Wind Speed Maximum  (mph) ","Wind Speed Minimum  (mph) "
"2023-02-15 20:00:00",14.13,41.82,22.04,93.1,3.579,7.766,0
"2023-02-15 19:00:00",14.07,19.52,22.14,244.6,10.26,19.77,2.118
"2023-02-15 18:00:00",13.67,27.34,21.45,269.8,13.64,21.89,7.766
"2023-02-15 17:00:00",13.68,53.62,22.89,254,7.268,14.83,2.118
"2023-02-15 16:00:00",13.71,58.34,23.26,258.4,11.19,17.65,3.53
"2023-02-15 15:00:00",13.7,63.44,23.18,267,13.59,20.47,3.53
"2023-02-15 14:00:00",13.69,54.06,22.11,274.1,15.97,19.06,12
"2023-02-15 13:00:00",13.69,53.74,21.57,273,15.14,19.06,11.3
"2023-02-15 12:00:00",13.7,47.94,20.59,271.6,14.59,20.47,9.18
"2023-02-15 11:00:00",13.71,49.78,19.13,275.8,14.13,19.06,9.18
"2023-02-15 10:00:00",13.73,49.14,17.22,286.1,17.1,20.47,13.41
"2023-02-15 09:00:00",13.74,57.81,15.09,296.4,15.57,18.36,12
"2023-02-15 08:00:00",13.75,66.82,14.05,294.1,14.85,19.06,9.88
"2023-02-15 07:00:00",13.74,70.21,13.5,283.5,18.79,24,12
"2023-02-15 06:00:00",13.75,72.9,13.5,283.3,19.4,21.89,14.83
"2023-02-15 05:00:00",13.75,77.05,13.29,288.6,18.76,21.89,15.53
"2023-02-15 04:00:00",13.75,81.9,13.39,290.5,17.92,20.47,14.83
"2023-02-15 03:00:00",13.75,87.6,14.15,284.7,16.79,20.47,12.71
"2023-02-15 02:00:00",13.74,90,14.71,308,14.41,16.24,12.71
"2023-02-15 01:00:00",13.73,92.1,13.9,324.3,15.01,19.06,9.88
"2023-02-15 00:00:00",13.7,94,13.69,330.4,17.17,23.3,9.88
"2023-02-14 23:00:00",13.68,93.9,12.93,323.9,14.95,19.77,9.88
"2023-02-14 22:00:00",13.67,94,12.27,287.7,18.17,23.3,14.83
"2023-02-14 21:00:00",13.67,93.9,12.14,279.7,23.11,27.53,19.06
"2023-02-14 20:00:00",13.66,94.2,12.64,278,22.41,26.12,18.36
"2023-02-14 19:00:00",13.66,94.3,13.1,275.8,20.77,26.12,16.24
"2023-02-14 18:00:00",13.67,94.9,14.7,271.7,14.99,19.77,9.18
"2023-02-14 17:00:00",13.65,96.2,19.35,249.8,7.368,12,2.118
"2023-02-14 16:00:00",13.65,96.6,19.09,271.2,4.715,9.18,0.706
"2023-02-14 15:00:00",13.65,96.6,20.39,311.7,2.659,7.766,0
"2023-02-14 14:00:00",13.65,96.9,21.57,43.94,1.749,4.942,0
"2023-02-14 13:00:00",13.65,95.8,17.9,39.47,1.306,6.354,0
"2023-02-14 12:00:00",13.65,95.1,15.8,16.01,4.171,10.59,0
"2023-02-14 11:00:00",13.64,94.2,13.07,335.9,7.533,15.53,0.706
"2023-02-14 10:00:00",13.62,93.2,10.96,310.9,12.46,25.42,4.236
"2023-02-14 09:00:00",13.59,93.1,10.39,292.6,14.56,22.59,7.06
"2023-02-14 08:00:00",13.55,92.9,9.05,293.2,17.43,21.89,9.88
"2023-02-14 07:00:00",13.49,92.4,7.973,287.8,18.7,21.89,15.53
"2023-02-14 06:00:00",13.5,92.6,8.3,281.2,19.78,23.3,15.53
"2023-02-14 05:00:00",13.51,92.6,8.47,277,17.88,26.12,12
"2023-02-14 04:00:00",13.52,92.7,8.58,275,15.8,22.59,10.59
"2023-02-14 03:00:00",13.52,93,9.53,271.1,17.31,26.12,9.88
"2023-02-14 02:00:00",13.53,93.3,10.12,267.1,20.17,30.36,7.06
"2023-02-14 01:00:00",13.54,93.7,11.07,278.9,21.24,30.36,11.3
"2023-02-14 00:00:00",13.54,93.8,11.2,277.1,23.11,36.01,9.88
"2023-02-13 23:00:00",13.55,94,11.92,273.8,23.61,41.65,12.71
"2023-02-13 22:00:00",13.58,94,11.87,271.8,22.72,43.07,7.06
"2023-02-13 21:00:00",13.58,94.1,12.04,279.6,18.33,52.24,7.06
"2023-02-13 20:00:00",13.6,94.5,13.21,282.6,22.9,43.07,7.766
"2023-02-13 19:00:00",13.61,95.1,14.96,271,25.24,40.95,11.3
"2023-02-13 18:00:00",13.62,95.6,16.24,260.4,18.63,38.83,6.354
"2023-02-13 17:00:00",13.63,95.7,16.59,270.9,22.9,40.24,9.18
"2023-02-13 16:00:00",13.64,95.8,17.21,272.3,24.1,39.54,9.18
"2023-02-13 15:00:00",13.63,95.4,17.41,268.4,23.82,40.95,8.47
"2023-02-13 14:00:00",13.63,95.4,18.32,269,25.52,38.12,11.3
"2023-02-13 13:00:00",13.63,95.8,18.75,269.1,24.56,36.71,10.59
"2023-02-13 12:00:00",13.64,96.1,18.63,267.9,23.69,41.65,9.18
"2023-02-13 11:00:00",13.7,95.7,18.09,270.4,25.54,41.65,9.18
"2023-02-13 10:00:00",13.75,96,17.62,273.5,25.6,42.36,12
"2023-02-13 09:00:00",13.8,96,17.8,272.2,27.33,40.24,7.766
"2023-02-13 08:00:00",13.8,96.2,18.01,266.9,24.56,46.6,9.88
"2023-02-13 07:00:00",13.77,96.5,18.21,268.8,23.53,45.18,9.88
"2023-02-13 06:00:00",13.76,94.9,16.99,262.2,21.03,51.54,8.47
"2023-02-13 05:00:00",13.75,89.7,15.79,270.1,23.19,44.48,7.766
"2023-02-13 04:00:00",13.74,95.2,18.88,273.3,24.51,46.6,7.766
"2023-02-13 03:00:00",13.72,98.5,23.9,271.5,20.4,38.12,8.47
"2023-02-13 02:00:00",13.72,96.8,26.04,266.6,17.42,29.65,8.47
"2023-02-13 01:00:00",13.71,98.6,27.73,248.3,10.82,29.65,4.236
"2023-02-13 00:00:00",13.71,90.2,29.78,227.5,10.36,24.71,2.118
"2023-02-12 23:00:00",13.71,92.8,29.64,239.9,5.752,14.12,1.412
"2023-02-12 22:00:00",13.7,96.7,30.28,230.8,9.06,15.53,4.236
"2023-02-12 21:00:00",13.69,97.5,30.63,223.2,8.76,16.24,3.53
"2023-02-12 20:00:00",13.69,97.6,31.77,220.1,11.89,20.47,3.53
"2023-02-12 19:00:00",13.69,94.4,33.42,263.3,12.71,28.95,5.648
"2023-02-12 18:00:00",13.7,88,34.95,252.1,9.64,20.47,4.236
"2023-02-12 17:00:00",13.71,91,34.98,271.7,16.77,28.24,8.47
"2023-02-12 16:00:00",13.73,87.1,35.43,268,16.56,26.83,7.766
"2023-02-12 15:00:00",13.71,85.6,35.05,261.8,12.49,20.47,4.236
"2023-02-12 14:00:00",13.69,84.1,34.44,266.1,17.99,29.65,4.236
"2023-02-12 13:00:00",13.67,79.4,35.98,265.2,14.17,24,5.648
"2023-02-12 12:00:00",13.69,82.7,36.12,271,12.41,23.3,4.942
"2023-02-12 11:00:00",13.71,80.6,36.62,270.4,17.25,25.42,7.766
"2023-02-12 10:00:00",13.69,81.5,35.3,269.5,17.3,24.71,7.766
"2023-02-12 09:00:00",13.67,84,34.48,275.9,17.46,21.89,12
"2023-02-12 08:00:00",13.67,88.3,33.2,277.7,15.73,20.47,10.59
"2023-02-12 07:00:00",13.65,84.8,32.18,276.9,18.97,24,14.12
"2023-02-12 06:00:00",13.64,81.5,32.54,273.4,19.56,23.3,14.83
"2023-02-12 05:00:00",13.64,82.3,30.65,279.5,20.13,24,15.53
"2023-02-12 04:00:00",13.64,75.17,30.42,277.7,20.15,24.71,14.83
"2023-02-12 03:00:00",13.65,61.53,30.41,278.8,18.57,23.3,13.41
"2023-02-12 02:00:00",13.62,57.8,31.33,271.7,19.22,24,14.83
"2023-02-12 01:00:00",13.6,55.88,31.99,270.2,16.79,22.59,14.12
"2023-02-12 00:00:00",13.58,34.82,31.16,277.5,15.25,19.77,11.3
"2023-02-11 23:00:00",13.57,16.11,30.98,285.6,10.96,13.41,8.47
"2023-02-11 22:00:00",13.56,17.3,32.39,300.1,8.18,10.59,5.648
"2023-02-11 21:00:00",13.58,19.86,30.26,297.2,9.61,16.24,7.06
"2023-02-11 20:00:00",13.6,22.56,29.77,287.2,13.99,16.94,11.3
"2023-02-11 19:00:00",13.64,43.88,25.66,287.1,17.64,20.47,14.83
"2023-02-11 18:00:00",13.96,51.58,24.69,280.8,14.28,18.36,9.88
"2023-02-11 17:00:00",14.1,88.9,25.24,269.9,9.74,13.41,6.354
"2023-02-11 16:00:00",14.11,81.5,27.11,267.1,7.556,12.71,0.706
"2023-02-11 15:00:00",14.11,74.86,27.38,269.6,9.37,13.41,2.118
"2023-02-11 14:00:00",14.11,65.28,27.2,271.2,10.24,12.71,7.766
"2023-02-11 13:00:00",14.1,64.93,27.17,274.5,10.03,13.41,2.118
"2023-02-11 12:00:00",14.11,62.16,26.97,260.4,8.15,13.41,2.824
"2023-02-11 11:00:00",14.11,54.86,25.42,276.4,8.74,11.3,5.648
"2023-02-11 10:00:00",14.08,47.16,24.99,303.1,9.29,12,7.06
"2023-02-11 09:00:00",14.07,53.44,23.65,318.4,10.84,13.41,7.766
"2023-02-11 08:00:00",14.06,50.34,21.65,329.8,10.51,12,9.18
"2023-02-11 07:00:00",14.06,53.89,21.42,319.2,11.86,15.53,7.06
"2023-02-11 06:00:00",14.07,60.28,19.33,303.2,11.3,14.12,5.648
"2023-02-11 05:00:00",14.07,63.18,19.75,293.2,13.03,17.65,5.648
"2023-02-11 04:00:00",14.08,80.3,18.1,296.7,16.56,19.06,14.12
"2023-02-11 03:00:00",14.09,89.1,17.67,289.7,16.13,19.77,12.71
"2023-02-11 02:00:00",14.1,93.2,17.52,291.5,16.53,19.06,13.41
"2023-02-11 01:00:00",14.1,95.3,18.25,277.7,13.57,16.24,11.3
"2023-02-11 00:00:00",14.1,96,19.46,267.1,10.24,15.53,7.06
"2023-02-10 23:00:00",14.1,96.4,20.93,279,8.44,12,4.236
"2023-02-10 22:00:00",14.09,96.7,21.72,275.4,9.38,14.83,4.942
"2023-02-10 21:00:00",14.09,96.8,22.02,291.7,6.846,12,1.412
"2023-02-10 20:00:00",14.07,97.2,22.96,293.9,6.34,10.59,2.118
"2023-02-10 19:00:00",14.07,97.5,23.54,319,5.879,11.3,0
"2023-02-10 18:00:00",14.07,97.7,24.3,308.6,0.524,4.236,0
"2023-02-10 17:00:00",14.05,98,25.83,289.2,0.445,3.53,0
"2023-02-10 16:00:00",14.03,98.3,27.4,282.7,0.537,7.766,0
"2023-02-10 15:00:00",14.03,98.8,30.2,294.7,0.129,1.412,0
"2023-02-10 14:00:00",14.06,98.6,30.06,271.5,0.345,4.236,0
"2023-02-10 13:00:00",14.11,98.9,30.49,350.7,0.006,0.706,0
"2023-02-10 12:00:00",14.12,98.9,30.19,39.2,0.779,5.648,0
"2023-02-10 11:00:00",14.12,98.9,28.67,226.8,1.779,4.942,0
"2023-02-10 10:00:00",14.12,98.5,27.01,212,2.73,9.18,0
"2023-02-10 09:00:00",14.12,98.1,24.35,223,3.726,10.59,0
"2023-02-10 08:00:00",14.12,98.2,23.56,236,12.17,21.18,5.648
"2023-02-10 07:00:00",14.11,98,23.13,217.7,19.69,34.59,10.59
"2023-02-10 06:00:00",14.11,98.3,23.95,224.1,19.04,27.53,10.59
"2023-02-10 05:00:00",14.11,98.2,23.42,217.7,12.42,26.83,4.236
"2023-02-10 04:00:00",14.12,98.4,24.41,217,8.39,13.41,0.706
"2023-02-10 03:00:00",14.12,98.8,25.39,225.9,6.411,14.83,1.412
"2023-02-10 02:00:00",14.13,98.8,25.38,235.3,13.67,24,7.06
"2023-02-10 01:00:00",14.14,98.8,25.18,225.5,15.56,33.89,5.648
"2023-02-10 00:00:00",14.14,98.7,25.24,223.4,24.63,43.77,11.3
"2023-02-09 23:00:00",14.15,98.7,25.59,192.3,33.61,61.42,15.53
"2023-02-09 22:00:00",14.14,95.5,26.34,191.2,37.25,67.78,14.83
"2023-02-09 21:00:00",14.11,88,27.52,188.5,38.18,64.95,21.18
"2023-02-09 20:00:00",13.93,88.5,27.6,190.5,34.25,57.19,15.53
"2023-02-09 19:00:00",13.65,89.6,26.43,157.4,19.63,47.3,5.648
"2023-02-09 18:00:00",13.65,94.5,26.15,163.9,14.71,31.06,3.53
"2023-02-09 17:00:00",13.64,96,27.85,127.8,12.57,31.77,4.942
"2023-02-09 16:00:00",13.64,93.9,29.53,156.8,14.93,31.06,4.236
"2023-02-09 15:00:00",13.63,91.7,30.22,180.5,27.63,40.95,15.53
"2023-02-09 14:00:00",13.62,91.5,31.22,184.9,31.97,42.36,20.47
"2023-02-09 13:00:00",13.63,92.2,32.34,190,28.96,40.95,16.94
"2023-02-09 12:00:00",13.64,92.3,32.78,191.4,31.7,43.07,14.83
"2023-02-09 11:00:00",13.7,92.9,33.25,196.7,35.86,54.36,19.06
"2023-02-09 10:00:00",13.73,94.3,33.14,186.5,32.96,50.83,17.65
"2023-02-09 09:00:00",13.7,95.7,33.29,187.6,30.84,44.48,16.94
"2023-02-09 08:00:00",13.67,98.1,33.01,193.6,25.14,43.77,14.12
"2023-02-09 07:00:00",13.67,99.2,32.76,197.4,22.87,38.83,11.3
"2023-02-09 06:00:00",13.66,100,32.64,198.1,28.09,40.24,16.24
"2023-02-09 05:00:00",13.66,100,32.27,194.8,24.63,36.71,12
"2023-02-09 04:00:00",13.67,100,31.94,198.9,23.5,34.59,12
"2023-02-09 03:00:00",13.67,99.5,31.64,178.6,14.27,24,5.648
"2023-02-09 02:00:00",13.69,98.7,30.09,176.8,7.95,15.53,4.236
"2023-02-09 01:00:00",13.69,97.9,27.89,170.6,5.152,8.47,2.118
"2023-02-09 00:00:00",13.69,96.6,24.69,224.9,7.25,12,1.412
"2023-02-08 23:00:00",13.69,95.2,20.83,215.4,11.75,22.59,5.648
"2023-02-08 22:00:00",13.68,95.1,19.47,217.8,15.8,28.24,6.354
"2023-02-08 21:00:00",13.68,95.1,18.98,206.9,12.85,26.12,5.648
"2023-02-08 20:00:00",13.67,95.6,19.38,162.1,15.98,24,10.59
"2023-02-08 19:00:00",13.67,95,18.54,157.5,16.98,24,10.59
"2023-02-08 18:00:00",13.67,94.8,18.74,152.7,12.48,23.3,6.354
"2023-02-08 17:00:00",13.66,96.6,20.93,159.8,6.483,15.53,0
"2023-02-08 16:00:00",13.64,98,24.45,123.8,0,0,0
"2023-02-08 15:00:00",13.66,96.8,22.55,244.5,1.243,6.354,0
"2023-02-08 14:00:00",13.71,96.1,21.23,239.9,2.116,8.47,0
"2023-02-08 13:00:00",13.72,95.3,20.04,268.8,2.391,10.59,0
"2023-02-08 12:00:00",13.7,94.6,17.88,267.5,5.446,12,0
"2023-02-08 11:00:00",13.69,94.4,16.44,271.5,17.17,26.83,7.766
"2023-02-08 10:00:00",13.71,93.7,15.57,271.2,17.74,29.65,7.06
"2023-02-08 09:00:00",13.67,94.5,16.2,273,19.6,30.36,8.47
"2023-02-08 08:00:00",13.62,94.2,15.01,276.7,24.07,38.12,12.71
"2023-02-08 07:00:00",13.51,94.6,15.55,273,29.11,44.48,13.41
"2023-02-08 06:00:00",13.43,95.1,16.6,273.3,27.13,42.36,9.88
"2023-02-08 05:00:00",13.43,95,16.55,270.3,29.4,51.54,9.88
"2023-02-08 04:00:00",13.44,95.2,16.86,269.8,27.69,49.42,12
"2023-02-08 03:00:00",13.42,95.4,17,265.7,19.53,41.65,6.354
"2023-02-08 02:00:00",13.4,95.4,16.95,263.9,20.64,48.71,7.766
"2023-02-08 01:00:00",13.41,95.5,17.21,254.7,14.34,39.54,5.648
"2023-02-08 00:00:00",13.42,95.4,17.08,264.2,22.81,43.07,8.47
"2023-02-07 23:00:00",13.42,95.7,17.65,269.2,21.46,55.07,6.354
"2023-02-07 22:00:00",13.43,95.7,17.67,270.6,20.94,47.3,5.648
"2023-02-07 21:00:00",13.45,95.7,17.67,263.5,19.76,40.95,7.06
"2023-02-07 20:00:00",13.45,95.9,18.3,268.7,24.96,51.54,9.18
"2023-02-07 19:00:00",13.47,96.7,20.06,270.6,25.29,49.42,9.18
"2023-02-07 18:00:00",13.49,96.9,20.48,270.4,25.98,55.07,7.766
"2023-02-07 17:00:00",13.54,97.2,21.35,271.4,25.12,62.13,7.06
"2023-02-07 16:00:00",13.57,97.9,23.69,269,26.35,45.89,9.18
"2023-02-07 15:00:00",13.58,98.5,25.64,267.5,20.52,38.12,3.53
"2023-02-07 14:00:00",13.62,98.8,26.1,239.5,15.78,38.83,6.354
"2023-02-07 13:00:00",13.67,98.7,26.3,220.3,10.99,27.53,4.942
"2023-02-07 12:00:00",13.72,98.7,26.1,227.7,18.13,38.83,5.648
"2023-02-07 11:00:00",13.74,98.3,26.52,239.2,21.03,43.07,3.53
"2023-02-07 10:00:00",13.74,98.7,27.44,250.9,19.32,45.18,7.06
"2023-02-07 09:00:00",13.74,98.9,27.09,230.4,21.41,38.12,7.766
"2023-02-07 08:00:00",13.74,98.9,26.13,229.9,26.59,39.54,14.12
"2023-02-07 07:00:00",13.72,98.4,25.7,220.5,22.64,40.24,7.766
"2023-02-07 06:00:00",13.72,98.1,25.07,217.7,17.44,29.65,8.47
"2023-02-07 05:00:00",13.71,97.7,23.9,222.4,16.29,28.95,6.354
"2023-02-07 04:00:00",13.71,97.3,23.6,214.7,19.96,28.95,9.88
"2023-02-07 03:00:00",13.7,97.7,23.18,218.2,19.01,30.36,7.06
"2023-02-07 02:00:00",13.7,97.3,22.62,212.5,20.61,30.36,10.59
"2023-02-07 01:00:00",13.69,97.3,22.66,216.6,12.27,22.59,4.236
"2023-02-07 00:00:00",13.7,97.3,22.9,208.7,13.2,20.47,4.942
"2023-02-06 23:00:00",13.69,97.6,22.86,217.4,10.16,15.53,4.236
"2023-02-06 22:00:00",13.69,97.5,22.84,216.9,9.65,20.47,3.53
"2023-02-06 21:00:00",13.67,97.6,22.95,203.4,9.65,19.77,2.824
"2023-02-06 20:00:00",13.67,97.6,22.64,215.5,11.27,21.89,2.824
"2023-02-06 19:00:00",13.66,97.5,22.8,224.7,6.232,13.41,1.412
"2023-02-06 18:00:00",13.64,97.5,23.28,220.4,5.379,10.59,0
"2023-02-06 17:00:00",13.61,97.8,23.88,233.6,4.638,10.59,0.706
"2023-02-06 16:00:00",13.58,98.1,24.89,231.1,7.27,14.12,0.706
"2023-02-06 15:00:00",13.6,97.8,24.56,225.3,11.3,17.65,5.648
"2023-02-06 14:00:00",13.62,97.8,24.45,232.8,18.11,31.77,8.47
"2023-02-06 13:00:00",13.63,98.1,25.01,224.9,13.1,23.3,6.354
"2023-02-06 12:00:00",13.62,97.9,25.25,213.9,8.78,19.06,2.824
"2023-02-06 11:00:00",13.65,98.3,25.74,239.6,6.944,16.94,2.118
"2023-02-06 10:00:00",13.66,97.6,22.91,266.3,16.75,31.06,7.06
"2023-02-06 09:00:00",13.66,97.4,22.53,267.8,17.51,29.65,5.648
"2023-02-06 08:00:00",13.65,97.8,23.03,270,24.05,40.24,9.88
"2023-02-06 07:00:00",13.64,98,23.47,266.2,25.99,40.95,11.3
"2023-02-06 06:00:00",13.64,98,23.23,272.7,32.16,48.71,12
"2023-02-06 05:00:00",13.64,97.6,22.29,269.9,32.24,50.83,9.88
"2023-02-06 04:00:00",13.64,97.2,19.88,274.2,23.3,50.83,8.47
"2023-02-06 03:00:00",13.62,96.3,19.5,268.6,14.37,21.18,4.942
"2023-02-06 02:00:00",13.62,96.5,20.51,268.7,12.27,22.59,3.53
